timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,pos_itow,s_variance_m_s,c_variance_rad,fix_quality,sAcc,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
602047185,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-602047185,0,1,0
606073852,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-606073852,0,1,0
610106707,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-610106707,0,1,0
614136173,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-614136173,0,1,0
618156790,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-618156790,0,1,0
622176928,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-622176928,0,1,0
630215989,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-630215989,0,1,0
634241850,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-634241850,0,1,0
638276167,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-638276167,0,1,0
650345670,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-650345670,0,1,0
658379038,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-658379038,0,1,0
674484022,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-674484022,0,1,0
682535035,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-682535035,0,1,0
690592056,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-690592056,0,1,0
694619304,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-694619304,0,1,0
698649953,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-698649953,0,1,0
702684017,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-702684017,0,1,0
706704991,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-706704991,0,1,0
714762994,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-714762994,0,1,0
